"z	ldistance	m1z	m2z	mcz	m1s	m2s	mcs	eta"
1.022297099731079	6790.424781061292	25.35991819111853	11.102241104767163	14.367017635385015	12.540154557157226	5.489915950650138	7.104306106800782	0.21177453392896237
1.4554188065436833	10510.93142052261	15.809969943007745	14.575891420685508	13.213120353787666	6.438807872968239	5.936213969625387	5.381208418936412	0.2495876343394018
0.9796174977391582	6441.7048629342835	53.53906335455613	36.92044349013351	38.5719649805788	27.045155650372333	18.65029154990743	19.4845544781405	0.24156235042260182
1.2914275275625409	9067.100653695186	13.043607060310304	12.329504323020535	11.03903853679546	5.692349813997903	5.380708826578422	4.817537715686784	0.24980197776751234
1.2656398551467782	8843.66406128669	19.062765167998762	13.126654075884717	13.723387763091019	8.413854975535726	5.793795534654519	6.0571797110277945	0.24149806527826204
1.2402089570362294	8624.341704303222	24.809967111706303	11.493393461036918	14.489563816432444	11.074845064689681	5.130500628049691	6.467951916236408	0.21636190900101032
1.39556553952872	9979.544360474176	20.31248207181279	17.997875431270558	16.63900303738739	8.479201147554022	7.512996465465639	6.945751540849425	0.24908743882288095
1.3496786155426581	9575.535058843447	28.83118743143223	22.469185037924024	22.123091036341478	12.270268470215306	9.562663118817536	9.415368931734585	0.24615508601755484
0.9109061150381637	5888.342887268996	37.73871359562065	35.63352405631086	31.921343936869587	19.749119697001415	18.64744885993481	16.704820653228204	0.24979419359467034
0.89263438060537	5742.944619158384	31.472473089351936	29.582064544548555	26.56024161136385	16.62892390197693	15.630099953635293	14.033477296797495	0.2497603290161466
0.9615917126746246	6295.553314619699	102.02298138666227	89.17065454503545	82.99602496453642	52.01030404413477	45.458315290010844	42.31055037002149	0.24887031680871152
1.329311698404835	9397.190877998051	12.147690303814851	11.947907066174084	10.487785316650955	5.215141585445118	5.129372369681687	4.50252549876997	0.24998281368738612
1.3770045181035804	9815.76315671378	26.3326440122811	20.961741886767367	20.426369514155148	11.078079074620264	8.818553657395253	8.59332380674299	0.24677584951630827
1.3806370941482806	9847.778453130222	98.29244858488684	68.53980540535191	71.22325361061138	41.28829582068362	28.790530725504542	29.91772823572376	0.24204882922006574
0.17954751250669626	869.268240182493	17.698377387573895	10.930684154098765	12.038906892502112	15.004378543397948	9.266845157317656	10.20637724623557	0.2360296555564011
1.4624453148356695	10573.631142131411	37.950998060504865	19.842518719442317	23.643740044831	15.411915071518052	8.058054568723083	9.60173202725879	0.22545597821260602
1.393637962312489	9962.512982983486	24.417403653393787	17.688490123154132	18.045360792188188	10.200959392290127	7.389793444813733	7.538884775521606	0.24361524668077567
1.3989605879704106	10009.554423045263	21.435523406164258	18.49153662418573	17.322508779652072	8.935337876600684	7.708145234611836	7.2208392528480045	0.2486408197517271
1.40679527667962	10078.869375327127	27.247683091370877	17.59161666105205	18.969218323886146	11.321146985530646	7.309145414861039	7.881525490633257	0.23840627872943815
0.8416468988390648	5341.302200665706	47.33068994592671	10.502486625593983	18.425766955857164	25.70019799982449	5.7027688815996855	10.005048724308866	0.14862123916187608
1.50213537123618	10929.012960897193	38.20746444415967	35.49970726969946	32.056923760499856	15.269942978857802	14.187764450234695	12.811826302052609	0.24966260398758067
1.2518681455017489	8724.765788425188	30.915642037577083	17.83514713740148	20.289747850769544	13.728886435617051	7.920156059327155	9.010184673245464	0.23200196634997675
0.8304056591031527	5253.587235029306	17.759107584487076	9.779255034476956	11.372305646208124	9.702279653783707	5.342670891472503	6.2129974247240005	0.22900801471475582
1.0963004211999483	7403.596552190363	74.29777982821696	71.32990889731136	63.37233539706418	35.44233406473677	34.026568031924185	30.230559874041848	0.24989616539498932
0.6989512934723424	4251.975330968941	27.048352706734267	17.135758381787763	18.64546703247674	15.92061691860067	10.08607983502896	10.974691919724698	0.23741705117549552
1.2664594862284178	8850.74978968624	14.471813419787477	12.775899230687232	11.832667182253381	6.385207195505537	5.636941365295446	5.220771539995162	0.249031526693652
1.056000505906501	7068.377482194612	66.10172806510396	52.209454959790314	51.07072511951854	32.15063803496458	25.39369752575567	24.83984073583737	0.2465530495575039
1.3811724953691449	9852.498734014964	73.77203286127882	55.49150864069568	55.587323027617806	30.98138963252311	23.304279193806586	23.344517516359222	0.24500005532107472
1.3435608485322603	9521.900474877106	61.71182885630619	58.421801010688206	52.26766453435168	26.332505467035535	24.928646955028697	22.302670129980278	0.24981249625043583
1.2023181684849231	8299.499189902912	95.44061999327032	78.07796074255319	75.0737017824083	43.33643583339657	35.45262526543413	34.088490417374615	0.24749688663345304
1.0892308042184784	7344.570121943343	15.944042742698539	12.469415504114494	12.256371290288618	7.631537267450329	5.968424110412706	5.866451550274445	0.24626140640815516
1.0495598707709168	7015.090066073766	18.729641771300347	16.822939842271587	15.44843853780574	9.138372603019116	8.208074368641812	7.537441944545391	0.249280942970226
1.1727240359800613	8047.445031385169	29.636091641074703	12.2339639906639	16.264928877476446	13.640062497723788	5.630703111886672	7.485961681341527	0.20681453175448278
1.401384670433467	10030.991609424173	120.88895055441941	80.24360561372215	85.38503302273884	50.34135182207109	33.41555670014234	35.55658286405494	0.2397906782776714
0.9983757740667728	6594.514386214521	37.231403324127	23.515476965236022	25.624365648721117	18.63083200231138	11.76729485535201	12.822596221017298	0.23725492664033995
1.3816819888389584	9856.990980421453	20.27353756530084	13.350495485571415	14.26021887645852	8.512277315068392	5.605490383743306	5.987457159807555	0.23940174551423327
1.07817220324134	7252.425256649691	17.869285469147368	12.836285886852737	13.148751091947402	8.598558599367518	6.176719074017009	6.327074855220949	0.24328324617263347
0.703625839266901	4286.789132131287	13.241529293891658	11.457477762807926	10.71717697467993	7.772557206334526	6.725348664433425	6.290804428800935	0.24869564499411165
1.3785663452200458	9829.525846626015	21.232652664886583	14.827016650720228	15.396800071005138	8.926659837576366	6.2335938959686885	6.4731429930245445	0.242111016573358
1.3908073699116645	9937.512330480891	16.954910802319144	15.071924725375862	13.911556680988781	7.0917092759947415	6.304115051281919	5.818769364719996	0.24913581610743915
1.0795113326001127	7263.57124117537	61.852443175812155	18.61544004375172	28.550491170989893	29.74373940942898	8.951833900551982	13.729423217565179	0.1778218039976025
0.679446684100013	4107.39237853443	22.570044659841646	14.409471317742302	15.621259059614957	13.438976582895544	8.579892088366051	9.30143195822029	0.23782528205848122
1.1563285773759615	7908.448075570995	12.160508474748594	11.896331638441932	10.470590191890818	5.639450593168287	5.51693826407411	4.855748934437668	0.24996985242981412
1.39259341328134	9953.285899478573	23.066969771764622	22.72800203970029	19.932763985339708	9.640990250879799	9.4993164795726	8.331028529416024	0.24998630313636808
1.4969162272163874	10882.164571519339	108.60752896070257	24.107739076392917	42.288830156693756	43.49666511710744	9.655005167421539	16.936423295161244	0.14865332853306157
1.3689001668593184	9744.404094913463	20.72550371011278	15.33359954189476	15.484120497127286	8.748998374883225	6.472877057636416	6.536417496080509	0.24441022285100825
1.5001037935354598	10910.772840336092	49.95929440975457	17.378783676377676	24.97636662185872	19.982888126058906	6.951224873668905	9.990131884300295	0.19147595293107286
1.2656213763044721	8843.504323456691	29.373322951050035	29.147354868537974	25.472376642679034	12.964797762882077	12.865059966939912	11.242998017712846	0.24999627251835194
0.9759514623436326	6411.925666111912	27.413112168815225	18.794651142809865	19.690311098355334	13.873373253967047	9.5116967703842	9.964977112849265	0.2413029982244519
0.7686748369815265	4777.540704143902	18.502553946826442	12.773431499724262	13.337712660464383	10.461252435978256	7.222034956704525	7.541076732468769	0.2416113087017178
1.4762859000304642	10697.325605024509	25.384492976955187	15.205127068885467	16.992298598626707	10.25103481655446	6.140295459703747	6.862009995864234	0.23427641805471078
1.405476251298384	10067.193740547415	12.525650496147042	12.27599552792709	10.794887125861214	5.207139538121059	5.103353450819137	4.4876298903531255	0.24997466858644443
1.1250000967009246	7644.160967204601	51.30951983046674	35.91676390125667	37.253545878288314	24.145655292028025	16.902005772619805	17.531079615537273	0.24221465190320426
1.0669690202887487	7159.310412081296	16.09499015335857	12.829084459373673	12.493379522836173	7.786759257335241	6.206713469552385	6.044299358241417	0.24681266037301036
1.2801828451848456	8969.54453917958	55.186936379829305	11.520473807104764	20.756262753802364	24.202855703598416	5.052434207823734	9.1028940059058	0.1428757312153829
1.178834235868846	8099.364186127021	20.51520622775258	18.245007928003496	16.83661311655534	9.415680132991762	8.37374758834189	7.727349258325503	0.24914237928789018
1.1331553677885835	7712.791297029551	18.34193883276626	12.305916312504861	13.027332611248926	8.598501126423402	5.768879519198949	6.107071621676674	0.24030290748682265
0.9021715394642926	5818.742637593343	18.334211599419003	16.33788369945936	15.061866925440532	9.638568982365522	8.589069576795682	7.918248492815951	0.2491712117486042
1.4102999220681025	10109.903199841145	19.046616731920967	13.116511165757737	13.712291911425087	7.90217705171664	5.441858519624984	5.689039685841076	0.24150138212355
1.2921535129444932	9073.405813258254	31.16500886533083	19.5798032806747	21.389814464072852	13.596388151723904	8.542099458043081	9.331754763927467	0.23696940639494568
1.4851342730028756	10776.535667910925	18.512791995549307	12.991099277818197	13.458537035076596	7.449413175240484	5.227524089521566	5.415617651441493	0.24232009093518916
1.345701757305876	9540.663646037798	81.75016648988647	17.715739497397603	31.403200370545687	34.851048832303185	7.552426237572836	13.387550345110117	0.14638596695670983
1.1186704293072662	7590.9762203317205	28.08670444231062	18.30043662847253	19.647071249677648	13.256759547776399	8.637698612924973	9.273302245551037	0.23887297694159615
1.4896345406821254	10816.860803582309	65.90216916084803	25.833430220208328	35.16749959402902	26.470619717057648	10.376394526214408	14.125567033783845	0.20230470364760686
0.7328409056308794	4505.763091651928	48.98335226506685	24.358320178272297	29.713057346823632	28.26765694755651	14.056870483100758	17.147019815997435	0.22181668981579294
1.0550940858772946	7060.873259722413	25.551131754421448	21.405221652001156	20.343189747921873	12.4330715221313	10.415689383322578	9.898909197258291	0.24805109331525918
1.427193772195118	10259.736346245263	36.23645666433501	31.18585650546419	29.24834592389729	14.929362904373018	12.848523617156518	12.050272318161694	0.2485971259307858
1.4457905417844146	10425.122146554608	25.044377587054722	21.663912857129432	20.26700111353533	10.239788387104767	8.857632118130503	8.28648274138341	0.24869050186980207
0.80117977727779	5027.000367608756	18.182604886679613	12.520630093725194	13.089785944328572	10.094830686007292	6.951349471982318	7.267340056477759	0.24149826431154486
1.1711612685459565	8034.176259582815	26.955752045858635	25.870693635197686	22.98822489962559	12.415361510161384	11.915602037486366	10.587985900753	0.24989452647470356
1.3671579023452933	9729.075663331738	32.748666698627595	18.5784683200227	21.303585963069732	13.834593233590972	7.848427982609793	8.99964718955289	0.23094548836541945
1.473821866867	10675.285928525158	46.862915321343976	18.943608771791634	25.428539712841417	18.94352861416576	7.657628475805732	10.279050425342744	0.20500011962662887
0.36745353049660384	1965.8033865552875	21.53673128284586	8.567956544787808	11.585303115547136	15.74951601830637	6.265629035069494	8.472173172378167	0.20360516376845392
1.4897103555416331	10817.540375421122	16.64215235706984	15.1014059177737	13.797646167823068	6.684372870935568	6.065527214505404	5.541868007703012	0.24941103275848986
1.1962121751769634	8247.373376496591	42.2515664925329	11.773658287364546	18.686726478340645	19.23838095885631	5.360892913917055	8.508616193622062	0.1704358995448155
1.2464072706042313	8677.702568988478	83.10233803398496	51.2601046550573	56.49110378320649	36.993442427575644	22.818704927566195	25.147311675149496	0.23595921887130125
1.4837674031451593	10764.292882423722	13.394366651755185	13.388105452470091	11.657747706119718	5.392762073773127	5.390241226097469	4.693574644452487	0.24999998633675863
0.9858826805478267	6492.6617177983335	37.48930448473709	24.236821427455254	26.117765832000217	18.87790494975024	12.204558539565525	13.151716406930623	0.2384761795448525
1.2791053839728044	8960.207006943083	12.77900829920394	11.510276247749408	10.555207975890957	5.607028261645504	5.050348408060606	4.631294388630565	0.24931789632999732
1.2324710086157866	8557.812982426856	59.48603162644884	39.76926065708138	42.17225019448444	26.64582491637029	17.814009903644738	18.890390975617986	0.24013483742124517
1.267717458277471	8861.6270360917	22.16019001431139	15.698719701346933	16.18933495272738	9.772024258764574	6.92269649556408	7.139044105179041	0.24271773447885564
1.196602401847842	8250.702808790178	32.51588496058458	20.041040649831093	22.0944664206687	14.802808616266343	9.123654163799522	10.05847321394269	0.23591521014061298
1.261838136970397	8810.811936962637	12.124547084633326	11.442792251810157	10.253128765527714	5.360483973832657	5.05906769577116	4.533095714471061	0.24979079341562105
1.4948013760989476	10863.191080094583	31.139161693907255	18.936321102910924	21.01050478064827	12.481619575903357	7.590312112349854	8.421714442655079	0.23515392691092127
1.030163970450822	6855.103344876406	39.887299370302536	21.941894163510298	25.528572623862775	19.6473289600569	10.807941862271273	12.574635839977917	0.22893995071091608
1.4550898497524267	10507.997642938362	143.2997777367049	41.56697356654984	64.8073989518542	58.36844535492473	16.93093781098948	26.397159744841694	0.17429153844325165
1.370417117384837	9757.753755823325	74.72581212596033	19.01179938912561	31.413298660231415	31.524330286815342	8.020444692915643	13.252224019917703	0.16168364827402817
1.0768347235678475	7241.296372153587	14.539318450873303	14.223348723260921	12.518771513997192	7.000710401208931	6.848570356540586	6.027813081096254	0.2499698301849061
1.2770501456108783	8942.4008242221	69.20752822732803	66.04251329367563	58.85165454997672	30.3935020318849	29.00353925932448	25.84556807561576	0.24986309581585792
1.4172679619903	10171.655938733607	23.036421053825627	15.438215189053388	16.352055568478093	9.52994099787687	6.386637903537208	6.764684687672914	0.24024981006579674
1.461688736126202	10566.876811296097	19.07030789815898	18.056381049699414	16.15309717801206	7.746839646416333	7.334957009273866	6.561795137199648	0.24981354208820497
1.1434643704027445	7799.715728310638	23.01631923805546	12.748352183510729	14.78437968349515	10.73790614664186	5.947545645984023	6.897422643287161	0.22939367890452553
1.0852609717872428	7311.4655024219355	33.4413298366372	21.87187351435461	23.438831285114418	16.03699982356414	10.488794357287851	11.240238800913914	0.23906274621658577
1.50212911689997	10928.956799459178	23.615712819616263	18.163592214588544	17.99904401155795	9.438247075304856	7.259254565205033	7.193491291072137	0.24574256041406603
1.4066527045709873	10077.60725158738	14.171631950382906	14.124481367551194	12.316578174695046	5.888523891904526	5.868932123328131	5.117721452414802	0.24999930583842872
1.1849501368293724	8151.395506447642	37.646651443560785	35.09097863893925	31.63743534386687	17.229981961140147	16.060310964286128	14.479705880051169	0.24969137420755175
0.9842116638277641	6479.062801957944	81.3808703598212	27.805727739327324	40.28655123175156	41.01420823362589	14.01348870497364	20.303555294113302	0.189809491773983
1.485190177805452	10777.036447909004	34.03154124734715	26.19614091337644	25.948492470006283	13.69373722432732	10.540899906706114	10.441250211651854	0.24576873631604534
1.2256579477792915	8499.316458362322	86.64849035896871	27.820559593424168	41.451333021515815	38.93162938421176	12.499925975230317	18.624305258979696	0.18397156600086467
1.2615643185179073	8808.446643888781	47.351027624542645	18.50624968963456	25.227135577868417	20.93728983820087	8.182942018541592	11.154728331759657	0.20204135941844098
1.2147454120829897	8405.779968856621	60.76360794274877	11.84578619857858	21.98497130488708	27.435933543982376	5.348599497690121	9.926635894556386	0.13652802784842846
1.3094136876736922	9223.546679063094	29.642529874366275	28.141847113570535	25.14193112235488	12.835521861059743	12.185710712539445	10.886716077135894	0.24983138472103397
1.266919571995217	8854.727703205936	28.44830581297953	15.87194145149294	18.34389016915144	12.549322951030375	7.0015459073051	8.09198985079394	0.22986990234343865
1.1209218357188864	7609.885287254044	97.58369099869795	63.21202634994975	68.05362700945565	46.010036463989714	29.804033927786897	32.086815206176084	0.2385766841394462
0.7860341928330051	4910.425590631564	14.041057743127022	11.705008225129605	11.151178137043539	7.861583949216064	6.553630536357838	6.24354123890291	0.2479418247940428
0.9506584956081501	6207.24325155948	50.93425387771073	24.396702593878253	30.283770901889262	26.111312663076443	12.506906077515213	15.52489632094612	0.2189747893970401
1.3622664720888376	9686.064182921693	61.06438045220664	12.596000800593938	22.812116896551256	25.849912011920644	5.332167623517895	9.656877056879875	0.14175967538220335
1.3353889380864914	9450.342720291284	16.25704624980368	13.979005359356824	13.116130588530467	6.961172926991743	5.985729028420666	5.616251055499652	0.24858090038113698
0.8585538233784179	5473.801823097321	44.345564581505215	33.767084731478704	33.62497577039207	23.86025307617689	18.16847287752905	18.092010759887327	0.24541495292146878
1.010620009203798	6694.647712838217	45.97568014244236	28.328595819722082	31.23555055332672	22.866419279617457	14.089482691928524	15.535282853220954	0.23589872711404458
1.4264010800898625	10252.697149295067	35.72097699297075	33.36450810856629	30.050207192549465	14.7217940537876	13.750615420650334	12.384682581593866	0.24970913611211004
1.205100554106848	8323.27256670636	31.08551866335369	12.331028718781045	16.695652603105266	14.097098023697399	5.592048260935472	7.571379260692107	0.203351255967223
1.3794563418164794	9837.369971854498	67.552758559159	16.836735563773853	28.072617670669413	28.389997064450935	7.075874966850903	11.797912479973785	0.15970709582703885
1.3447286726293246	9532.134588645566	16.98060467390009	14.591446233269041	13.695261696213526	7.242033959886041	6.223085171260575	5.840872701426889	0.2485683913194349
1.4073048229667087	10083.380378898779	113.52857835672343	109.32190896927727	96.980568606059	47.160034439183875	45.412574230857636	40.2859528551695	0.24991091807473395
0.9097416205508736	5879.053846213311	22.43652776063106	15.207648342568653	16.020315542024896	11.748462472195135	7.963196790035888	8.388734564733298	0.2407809456171755
1.1243662997146666	7638.832266746542	32.77652973813538	30.134727122971842	27.354732212405754	15.428850355297834	14.185278276641546	12.876655130558177	0.24955915693144734
1.3828155012424583	9866.986572327816	14.0906651157615	13.945314759943756	12.203172232618984	5.913452010201496	5.852452593443482	5.121324847121379	0.24999328044167302
1.3663016810423778	9721.544229091398	26.06668397904197	23.762097806937305	21.661388203857495	11.015790669412596	10.041871667212728	9.154110981451634	0.24946523204782067
0.7512881832244892	4645.242667861919	25.733326705272717	13.226765582108392	15.88714132430345	14.69394183765476	7.552592262545357	9.071688758301269	0.22423821955030268
1.1906703064203885	8200.117491112329	34.05511409482628	13.64136585536146	18.387676396017127	15.545522297452969	6.227028236691536	8.393630178912254	0.20420554870396482
0.7280442035595969	4469.647622313505	69.36505969313029	37.38607048560811	43.917322485539174	40.140790119977986	21.634904019582702	25.414467057656232	0.22756508077047724
0.5021449716865488	2847.5799564753347	29.74139311439788	27.126983388335603	24.721995287626854	19.79928280890587	18.058831803616464	16.457795854330875	0.24947162087712693
1.3079857608761485	9211.108431086086	50.684338827646144	13.437518912822775	21.802912164094845	21.960420937954815	5.822184495506453	9.446727329815984	0.1656458964397194
0.6174103654017125	3655.061601903649	90.15673161985316	60.270558539647666	63.914103088406975	55.74140833298119	37.26361585711639	39.51631846537151	0.2401320404851016
1.3318867013419493	9419.705313177337	55.77127446087288	38.63970415323956	40.27746389505966	23.91680283127724	16.570146453085936	17.2724789209874	0.24176830338372562
1.5040852360375727	10946.524406781953	50.09210703429963	27.73593271794897	32.17066413372897	20.00415413716693	11.076273410659894	12.847271998071182	0.22937173038490027
1.398465014114711	10005.172862721143	31.272198424028637	21.86183368806096	22.68989283632918	13.038421757246857	9.114927071859041	9.46017252818014	0.24215835145040576
1.3328306333110913	9427.961002920956	14.929378273221962	12.93652965331224	12.092081530069457	6.399683740448841	5.545421715828056	5.183437390354663	0.24872137782076237
0.9432837351206059	6147.820597861834	52.776378261647814	33.65996274664206	36.50838771298734	27.158349194114138	17.321177622347065	18.786956867480562	0.23777186615154403
0.8843785555125895	5677.498311733533	38.16393171035206	22.781275312777087	25.500622032809414	20.2527945346792	12.089542860765635	13.532642874866893	0.2340733816181051
1.3544115160175678	9617.065901964828	39.744831367206785	12.79416352862185	19.040536515357694	16.88100448745436	5.4341237466689245	8.087174389787354	0.18421671585906527
