,scale_pos_weight_xgbqts,max_depth_xgbqts,n_estimators_xgbqts,val_xgb_dense_QTS_0_roc,test_xgb_dense_QTS_0_acc,val_xgb_dense_QTS_0_acc,test_xgb_dense_QTS_0_f1,val_xgb_dense_QTS_0_f1,test_xgb_dense_QTS_0_roc
0,0.01,4.0,105.0,0.9593275043860889,0.9731767342283759,0.9950463802622223,0.016434336023477623,0.3595041322314049,0.8946078678739877
1,0.01,4.0,120.0,0.9591754904041492,0.9709998199243682,0.9947188021827885,0.015620755229557186,0.35259549461312434,0.8936353022979886
2,0.01,4.0,135.0,0.9588863175119718,0.9691430400768323,0.9944311726496273,0.015197956577266922,0.34920634920634924,0.8938749238420747
3,0.01,4.0,150.0,0.9586938339175355,0.9681686308249465,0.9941515328257204,0.014495446942947408,0.341726618705036,0.8931314985175284
4,0.01,4.0,165.0,0.9586647269270092,0.9658876728225855,0.9938479238740502,0.014223764093668692,0.33620689655172414,0.8933545880326038
5,0.01,5.0,105.0,0.9568094189443083,0.9707917325276616,0.9946548845087527,0.015245547760388561,0.34604105571847504,0.8937175049399498
6,0.01,5.0,120.0,0.956163938353262,0.9681686308249465,0.9943033373015556,0.014495446942947408,0.33920296570898983,0.8931314985175284
7,0.01,5.0,135.0,0.9564464279224139,0.9661257728245863,0.9939837489313764,0.013633185737590306,0.3318544809228039,0.8924475107562934
8,0.01,5.0,150.0,0.956978885446637,0.9659016787050562,0.9936242120149248,0.014115469165798911,0.32487309644670054,0.8922330759613573
9,0.01,5.0,165.0,0.9567686380271002,0.9643450249104624,0.9933845207372903,0.013835085777531822,0.32242225859247137,0.8917235791912982
10,0.01,6.0,105.0,0.9577255206123799,0.9631485223793993,0.9946948330550252,0.013603256212510711,0.36030828516377644,0.8915718807977552
11,0.01,6.0,120.0,0.9570679283224014,0.9681166089757698,0.994359265266337,0.014837712519319939,0.3511029411764706,0.8920247710198747
12,0.01,6.0,135.0,0.9579123909937368,0.9659016787050562,0.9940796254424301,0.014115469165798911,0.3425022182786158,0.8922330759613573
13,0.01,6.0,150.0,0.957412153507155,0.9643450249104624,0.9938559135833047,0.013835085777531822,0.33877901977644026,0.8917235791912982
14,0.01,6.0,165.0,0.9571150618013788,0.9631485223793993,0.9936322017241792,0.013603256212510711,0.33638634471273937,0.8915718807977552
15,0.01,7.0,105.0,0.9588701199387011,0.9689509594029493,0.9944471520681363,0.014605029210058419,0.3486410496719775,0.8916023133530313
16,0.01,7.0,120.0,0.9579997800632214,0.96683407030953,0.9940316871869033,0.014272121788772596,0.3395225464190981,0.8912782154110171
17,0.01,7.0,135.0,0.9581652871587507,0.965093339202465,0.9937999856185233,0.013904589645037305,0.3378839590443685,0.8916039920109915
18,0.01,7.0,150.0,0.9577517383060525,0.9634746593569299,0.9935762737593979,0.013509862199405568,0.328881469115192,0.8913510340797905
19,0.01,7.0,165.0,0.9570208045716965,0.9617099181656296,0.9932566853892187,0.013404134659998969,0.3226324237560193,0.8909625898758804
20,0.01,8.0,105.0,0.9575003694797795,0.9693971468016567,0.9944871006144086,0.01519541562037216,0.34410646387832705,0.8926597956306859
21,0.01,8.0,120.0,0.9564512531454422,0.967494347626003,0.9942793681737921,0.014916323065728838,0.3467153284671533,0.8921170352899791
22,0.01,8.0,135.0,0.9566361097744465,0.9655035114748194,0.9939677695128675,0.014405762304921967,0.3394575678040245,0.8921072041333182
23,0.01,8.0,150.0,0.9568577879138592,0.964204966085756,0.9936401914334337,0.01421644258320476,0.3322147651006711,0.8921976865492763
24,0.01,8.0,165.0,0.9567083519240616,0.9623541887592789,0.9934324589928173,0.013837203207715289,0.3262295081967213,0.8922078823324614
25,0.1,4.0,105.0,0.9607868911453812,0.932857800276116,0.9871205886817779,0.009328964071679508,0.24390243902439027,0.890920255360476
26,0.1,4.0,120.0,0.9607821048354415,0.9291362372196322,0.9862736795008029,0.00895430506198058,0.23576512455516013,0.8901471060944647
27,0.1,4.0,135.0,0.9603580397204577,0.9268572800576242,0.9856904307252259,0.008839000054226994,0.22967741935483874,0.8896123744170352
28,0.1,4.0,150.0,0.9593896777739409,0.9231497228836111,0.9845239331740718,0.008569732324927078,0.21863654699475593,0.8885128603327889
29,0.1,4.0,165.0,0.9591115756555669,0.9209688068988975,0.98386078730595,0.008385007405919714,0.2140077821011673,0.8882825505245603
30,0.1,5.0,105.0,0.9613309934114693,0.9262910422377398,0.9855865645049177,0.008825032959345655,0.22641509433962262,0.8919145746925017
31,0.1,5.0,120.0,0.9606637020340728,0.9222093279177255,0.9845239331740718,0.008467011807911045,0.21863654699475593,0.8899881770881503
32,0.1,5.0,135.0,0.9598712272495599,0.9195802236939514,0.9838927461429678,0.008437153077587271,0.2149532710280374,0.8889992789957668
33,0.1,5.0,150.0,0.9593142933923942,0.9168810900578243,0.9832455796933549,0.008118045938589372,0.20838052095130236,0.8882519838142424
34,0.1,5.0,165.0,0.9596790549598351,0.9150763320594649,0.9827582074288317,0.008039637281480789,0.203690036900369,0.8880110035203727
35,0.1,6.0,105.0,0.9625536329376572,0.9239080413773785,0.9845638817203441,0.008912748879391225,0.2190784155214228,0.8923916093822919
36,0.1,6.0,120.0,0.9621376131038115,0.9202605094139539,0.9838847564337134,0.008607179283066743,0.21364522417153997,0.8902308841982003
37,0.1,6.0,135.0,0.960857761608611,0.9175853858620621,0.982846094230631,0.00828237106948524,0.20452019266394963,0.8893332459330435
38,0.1,6.0,150.0,0.9609160339592971,0.915462494247584,0.9823107837105808,0.008308883933810586,0.20129870129870128,0.8879754971526143
39,0.1,6.0,165.0,0.9596332737106985,0.9143640328938154,0.9819112982478567,0.008249142645286867,0.19830028328611898,0.8873541425965862
40,0.1,7.0,105.0,0.9604400198705798,0.9190059825126553,0.9838208387596775,0.00837783548086816,0.2105263157894737,0.8917478440545192
41,0.1,7.0,120.0,0.9601271197224219,0.9169611236719423,0.9835092400987528,0.008173214797820476,0.20798158096699923,0.8905154545610716
42,0.1,7.0,135.0,0.959921590514919,0.9154484883651134,0.983045836961993,0.008074738275198346,0.20285499624342598,0.8903680009706495
43,0.1,7.0,150.0,0.9595191610773851,0.9142079673462854,0.9825265058604518,0.008004812141402922,0.19978046103183317,0.88966316070008
44,0.1,7.0,165.0,0.9580878890248512,0.9125372656515737,0.981999185049656,0.007988199251106321,0.1944941008223096,0.8884840341981428
45,0.1,8.0,105.0,0.9607736801516863,0.9184557514155945,0.9833015076581363,0.008563018464008563,0.20773313115996964,0.88879140059852
46,0.1,8.0,120.0,0.9594309451047607,0.9161027631605274,0.9824705778956704,0.008418662946059073,0.20043731778425655,0.8883868268307249
47,0.1,8.0,135.0,0.9592113585438785,0.8932511654895056,0.9818473805738209,0.007109092939293557,0.19660537482319662,0.8891743169267289
48,0.1,8.0,150.0,0.958493091019972,0.9129374337221633,0.9814718642388603,0.008160288117435209,0.19507115584866364,0.8869472709937145
49,0.1,8.0,165.0,0.9572612971896112,0.91182896816663,0.9812161935427169,0.0081031804983456,0.19458718739294278,0.8859245314320414
50,1.0,4.0,105.0,0.9586602713783258,0.9001760739510595,0.97717340065995,0.007361572591074591,0.17020040662213187,0.8919382582172078
51,1.0,4.0,120.0,0.9580992516468214,0.8955261209708077,0.9756713353201077,0.007225021389865956,0.16184971098265896,0.8896971432041572
52,1.0,4.0,135.0,0.957907254465997,0.8932511654895056,0.9747205599188246,0.007109092939293557,0.15761448349307774,0.8891743169267289
53,1.0,4.0,150.0,0.9573812565145374,0.8911462814382041,0.9736898874249966,0.006900076667518527,0.15455712451861361,0.8866963425875064
54,1.0,4.0,165.0,0.9561207642810842,0.8892214730186678,0.9730986489401651,0.006780998851894375,0.15210274490052883,0.8866820223967509
55,1.0,5.0,105.0,0.9598911215662799,0.8956541747533965,0.9743770024208819,0.007347202923653806,0.1549407114624506,0.8867102947118649
