,scale_pos_weight_xgbqts,max_depth_xgbqts,n_estimators_xgbqts,val_xgb_dense_QTS_0_roc,test_xgb_dense_QTS_0_acc,val_xgb_dense_QTS_0_acc,test_xgb_dense_QTS_0_f1,val_xgb_dense_QTS_0_f1,test_xgb_dense_QTS_0_roc
0,0.01,4.0,105.0,0.9605114934866883,0.9823505872466436,0.9959012791524516,0.02130256296460668,0.3464968152866242,0.8979019210926324
1,0.01,4.0,120.0,0.9614696504756307,0.9813181536245223,0.9958213820599069,0.02035463225264925,0.3535228677379481,0.8980240744180996
2,0.01,4.0,135.0,0.9611064065186584,0.9803837611796955,0.9957015364210896,0.01999200319872051,0.3518072289156627,0.8983799636651734
3,0.01,4.0,150.0,0.9607052125716984,0.9797334880649873,0.9956296290377993,0.01936295866008326,0.35112692763938314,0.89887121190966
4,0.01,4.0,165.0,0.9603922540539073,0.9791132275555734,0.9955737010730179,0.019351808360732737,0.3497652582159625,0.8981976710423295
5,0.01,5.0,105.0,0.9611280324678362,0.9802797174813421,0.9958133923506524,0.019693654266958422,0.3562653562653563,0.8984276747018726
6,0.01,5.0,120.0,0.9615323978315448,0.9792672922627503,0.9957095261303441,0.01893580761219466,0.35223160434258144,0.8987942929124262
7,0.01,5.0,135.0,0.9608589484578237,0.9781728325896877,0.9955657113637635,0.01818018180181802,0.35540069686411146,0.8983877136987481
8,0.01,5.0,150.0,0.9606323867257491,0.97731247123792,0.995373958341656,0.018013336797436566,0.3516237402015677,0.8983743945109975
9,0.01,5.0,165.0,0.9601224890648383,0.9764140939194461,0.9953180303768746,0.017830361606398934,0.35033259423503327,0.8981270160535908
10,0.01,6.0,105.0,0.96172326653279,0.979665459492987,0.9956615878748173,0.01967782386418443,0.34970059880239523,0.8990721899219305
11,0.01,6.0,120.0,0.9615205779807796,0.9783389023389824,0.9955497319452545,0.019028633562885103,0.3500583430571762,0.8991360649212435
12,0.01,6.0,135.0,0.9615128634608974,0.9775625762820385,0.9954538554342007,0.018554174689305095,0.3511972633979476,0.8993281061437993
13,0.01,6.0,150.0,0.9615382347948856,0.9766221813161527,0.9953180303768746,0.017821116341627436,0.3488888888888889,0.8993474485489443
14,0.01,6.0,165.0,0.9614760711353056,0.9759358930750915,0.9952541127028387,0.017642734623866698,0.35152838427947597,0.8996029898246702
15,0.01,7.0,105.0,0.963113961961833,0.9789951779747494,0.9955976702007814,0.019428357930132638,0.3463819691577699,0.8982086511165288
16,0.01,7.0,120.0,0.9630501153111565,0.9779187258648633,0.9953979274694194,0.01884779516358464,0.33944954128440363,0.8975621407702064
17,0.01,7.0,135.0,0.962431980893362,0.9769283098901539,0.995326020086129,0.017718715393133997,0.3389830508474576,0.8973338088888777
18,0.01,7.0,150.0,0.9616820478433316,0.9762180115648572,0.9952141641565664,0.017361111111111112,0.33812154696132596,0.8972736661516282
19,0.01,7.0,165.0,0.9623312738191881,0.9754656955921487,0.9951662259010394,0.016837716484926234,0.34310532030401736,0.8974458352286173
20,0.01,8.0,105.0,0.9616708603302616,0.9789771704115728,0.9955976702007814,0.018679368637340057,0.3494687131050767,0.8992462371695064
21,0.01,8.0,120.0,0.9619561224570006,0.978006762840393,0.9955177731082366,0.017869907076483203,0.3499420625724218,0.8990252631762455
22,0.01,8.0,135.0,0.9615587128079397,0.9770983813201545,0.9954298863064374,0.017679368348781324,0.3529411764705882,0.8994464240110172
23,0.01,8.0,150.0,0.9615240607022395,0.9761599871946217,0.995326020086129,0.01699529741770481,0.3521594684385382,0.8987404348229091
24,0.01,8.0,165.0,0.9614066307280944,0.9753376418095601,0.9952780818306022,0.016908597862498004,0.35550708833151584,0.89924200956575
25,0.1,4.0,105.0,0.9619600624072555,0.9608675643770384,0.9932327162614553,0.013716591023701463,0.33149171270718225,0.8995406696478943
26,0.1,4.0,120.0,0.961872011815259,0.9591488425138558,0.992929107309785,0.013719144002705182,0.3218390804597701,0.8993598424108931
27,0.1,4.0,135.0,0.9618273979587906,0.9578042777966747,0.9927053954506595,0.013195451780450142,0.3171278982797307,0.8989928389345779
28,0.1,4.0,150.0,0.9621239837944106,0.9567218231657296,0.9924816835915341,0.013049826610695382,0.314639475600874,0.898684574727382
29,0.1,4.0,165.0,0.9612147016451754,0.9557574181156085,0.992329879115699,0.012945272743505045,0.3133047210300429,0.897592112382518
30,0.1,5.0,105.0,0.9638150882700619,0.956785850057024,0.9925695703933334,0.01270799049186323,0.3181818181818182,0.8995441714384755
31,0.1,5.0,120.0,0.9637896196533513,0.95566337861902,0.992345858534208,0.012302206373969244,0.3147353361945637,0.898318943760342
32,0.1,5.0,135.0,0.963365330788106,0.9542087676824266,0.992114156965828,0.012001381453980315,0.311235170969993,0.8983359573715544
33,0.1,5.0,150.0,0.9631317355152058,0.9533624122131296,0.9918664759789392,0.011869939378523887,0.3027397260273973,0.898184403452672
34,0.1,5.0,165.0,0.9622125888979245,0.9524840432981853,0.9916827126660861,0.011817576564580557,0.29993275050437124,0.8975537096418034
35,0.1,6.0,105.0,0.961172325291321,0.9533464054903059,0.992130136384337,0.012033388415745097,0.3116701607267645,0.8981685353191251
36,0.1,6.0,120.0,0.9611813531279547,0.9522759559014786,0.9918584862696846,0.012175929760622876,0.305385139740968,0.8971559330627984
37,0.1,6.0,135.0,0.9613617736648199,0.9515996718621821,0.991714671503104,0.0120078418559059,0.30449362843729044,0.8969675931434501
38,0.1,6.0,150.0,0.9605359795479032,0.9504772004241782,0.9914829699347241,0.011817782568770712,0.30052493438320205,0.895831413454288
39,0.1,6.0,165.0,0.9597774272486725,0.949786910502411,0.9912193095293262,0.011657214870825456,0.29596412556053814,0.8943537782246127
40,0.1,7.0,105.0,0.9604326166554091,0.9512295163968867,0.9914669905162151,0.011597258829731156,0.29365079365079366,0.8976082350666571
41,0.1,7.0,120.0,0.9597683702272222,0.9502991256327658,0.9912272992385807,0.011461318051575933,0.2879377431906615,0.8970384132460864
42,0.1,7.0,135.0,0.9596681592949322,0.9495368054582924,0.9910994638905091,0.011367645329465721,0.28681177976952626,0.8952361881725763
43,0.1,7.0,150.0,0.9589574117254632,0.9491346365473499,0.9909955976702007,0.011432571161922539,0.28535193405199744,0.8948704987276976
44,0.1,7.0,165.0,0.9597941404203719,0.9484683567098181,0.9909236902869104,0.011210504088762622,0.2837326607818411,0.8939357648735167
45,0.1,8.0,105.0,0.9603553449890487,0.9511874987494747,0.9915628670272689,0.011827608554763449,0.29880478087649404,0.8947783754923808
46,0.1,8.0,120.0,0.9590007414499967,0.9502851197502952,0.9913870934236703,0.011851262676476439,0.29542483660130714,0.8934879966220999
47,0.1,8.0,135.0,0.958426860942598,0.9496408491566458,0.9913391551681434,0.01177902548195846,0.2961038961038961,0.8932026213289771
48,0.1,8.0,150.0,0.9577754266489441,0.9490606054542908,0.9912352889478352,0.011646414845296788,0.2918011620400258,0.8925727634072159
49,0.1,8.0,165.0,0.9564813621480088,0.9481782348586406,0.9910595153442366,0.011601282246985192,0.28680688336520077,0.8921511450693527
50,1.0,4.0,105.0,0.9608756908143397,0.9331379179255287,0.9875280638537564,0.010013331358317288,0.24915824915824913,0.8972869990988703
51,1.0,4.0,120.0,0.959087955410581,0.9326317053162329,0.9873762593779213,0.009764131521675197,0.24904942965779467,0.8955860817212387
52,1.0,4.0,135.0,0.9581790137508739,0.9325396666599972,0.9873922387964302,0.009750939849624059,0.24713740458015268,0.8959587265890594
53,1.0,4.0,150.0,0.957979126941267,0.9328097801076453,0.9873203314131399,0.009614533872061817,0.24536376604850216,0.8963538647855736
54,1.0,4.0,165.0,0.957728711485673,0.9325976910302327,0.9873203314131399,0.009584570605356776,0.24751066856330012,0.8960825826515969
55,1.0,5.0,105.0,0.9602984637812924,0.9319354128734069,0.9870087327522151,0.009607546290904857,0.23733583489681048,0.8936526702161063
56,1.0,5.0,120.0,0.9597201082686656,0.9315072330378759,0.9870486812984876,0.009605369748871658,0.2386096759041804,0.892223808943847
57,1.0,5.0,135.0,0.9588733010837218,0.9315912683326998,0.9871445578095414,0.009559675550405562,0.2399622106754842,0.8919135014521664
58,1.0,5.0,150.0,0.958012991056916,0.9316913103503471,0.9871525475187958,0.009516072879192294,0.24293785310734464,0.8905765879817075
59,1.0,5.0,165.0,0.9575281339687374,0.931621280937994,0.9870327018799786,0.009391576567436737,0.23909985935302389,0.890338160073507
60,1.0,6.0,105.0,0.961619777172757,0.9336201204505893,0.9875839918185377,0.009553379508000956,0.24489795918367344,0.8948289725824176
61,1.0,6.0,120.0,0.96033815513201,0.9334560515416475,0.9875520329815198,0.00958904109589041,0.2480694980694981,0.8939583923572519
62,1.0,6.0,135.0,0.9601018262146117,0.9329798515376458,0.9875680124000288,0.009462976105985333,0.2475822050290135,0.8930982143076435
63,1.0,6.0,150.0,0.9592215829579972,0.9331779347325877,0.9876399197833191,0.009490761337011005,0.24866440019426905,0.8918933816357529
64,1.0,6.0,165.0,0.9586249577501137,0.9330358750675284,0.9876319300740646,0.009588068181818182,0.24781341107871718,0.8917165893696274
65,1.0,7.0,105.0,0.9595562549794161,0.9329898557394105,0.987240434320595,0.009815805812612719,0.2391615054787994,0.8899450720412232
66,1.0,7.0,120.0,0.9591250882257008,0.9331979431361171,0.9873602799594122,0.009846080844627658,0.24088291746641077,0.8909134788109232
67,1.0,7.0,135.0,0.9593237103599174,0.9329878548990576,0.9872963622853764,0.009815515610217597,0.2421353670162059,0.8896577704192936
68,1.0,7.0,150.0,0.9591706554528485,0.9329358330498809,0.9872963622853764,0.009749468210824863,0.23996175908221795,0.8895206433272256
